quantifiedself,1412194740000,130,QS Show&Tell #35 (Skydeck in Berkeley),http://www.meetup.com/quantifiedself/events/210795592/
quantifiedself,1415745930000,115,QS Show&Tell #36,http://www.meetup.com/quantifiedself/events/218624604/
quantifiedself,1418339696000,175,QS Show & Tell #37 - Autodesk Gallery,http://www.meetup.com/quantifiedself/events/219198746/
quantifiedself,1426016218000,81,Cross Post: QS San Francisco Meetup,http://www.meetup.com/quantifiedself/events/221061506/
QSXX-Quantified-Self-Womens-Meetup,1372363261000,29,QSXX #1,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/126815582/
QSXX-Quantified-Self-Womens-Meetup,1374168174000,53,QSXX #2,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/130216542/
QSXX-Quantified-Self-Womens-Meetup,1380933889000,16,QSXX #3 - Special Breakout Session for QS Conf. Attendees!,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/143917392/
QSXX-Quantified-Self-Womens-Meetup,1398102311000,25,QSXX #4,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/178384292/
QSXX-Quantified-Self-Womens-Meetup,1401835742000,19,QSXX #5,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/186972422/
QSXX-Quantified-Self-Womens-Meetup,1403218730000,28,QSXX #6,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/190108552/
QSXX-Quantified-Self-Womens-Meetup,1425504000000,32,QSXX #7 @Strava,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/220928449/
QSXX-Quantified-Self-Womens-Meetup,1427407394000,16,QSXX#8  - happy hour,http://www.meetup.com/QSXX-Quantified-Self-Womens-Meetup/events/221426213/
QuantifiedSelfSD,1288148604000,22,QS San Diego Show & Tell #1 (West Wireless Health),http://www.meetup.com/QuantifiedSelfSD/events/15243059/
QuantifiedSelfSD,1294273646000,15,QS San Diego Show & Tell #2 (Optimal Health and Prevention Research Foundation),http://www.meetup.com/QuantifiedSelfSD/events/15935965/
QuantifiedSelfSD,1296505432000,15,QS San Diego Show & Tell #3 (Johnson&Johnson),http://www.meetup.com/QuantifiedSelfSD/events/16386263/
QuantifiedSelfSD,1294810881000,8,Quantified Self San Diego at HealthCamp San Diego,http://www.meetup.com/QuantifiedSelfSD/events/16018822/
QuantifiedSelfSD,1307581124000,21,June QS Meetup at 3rd Space (4610 Park Blvd  92116),http://www.meetup.com/QuantifiedSelfSD/events/21533151/
QuantifiedSelfSD,1312240329000,12,August Meetup in conjunction with San Diego Biotechnology Network,http://www.meetup.com/QuantifiedSelfSD/events/27876381/
QuantifiedSelfSD,1318960818000,47,Quantified Self San Diego November Meetup,http://www.meetup.com/QuantifiedSelfSD/events/37840022/
QuantifiedSelfSD,1325184386000,47,Zeo Sleep Experience Discussion  Presentation and Show & Tell,http://www.meetup.com/QuantifiedSelfSD/events/45859702/
QuantifiedSelfSD,1330470139000,55,Quantified Self San Diego Show & Tell # 9,http://www.meetup.com/QuantifiedSelfSD/events/54241752/
QuantifiedSelfSD,1336692302000,50,Quantified Self San Diego Show & Tell # 10,http://www.meetup.com/QuantifiedSelfSD/events/64302842/
QuantifiedSelfSD,1350273695000,39,Quantified Self Show and Tell #11,http://www.meetup.com/QuantifiedSelfSD/events/87009202/
QuantifiedSelfSD,1358043935000,47,The Quantified Self January Meetup #12,http://www.meetup.com/QuantifiedSelfSD/events/99317472/
QuantifiedSelfSD,1366693484000,45,Quantified Self San Diego Show & Tell #13 (3rd Space),http://www.meetup.com/QuantifiedSelfSD/events/115721922/
QuantifiedSelfSD,1395965674000,11,Meet Maarten den Braber over drinks,http://www.meetup.com/QuantifiedSelfSD/events/173856752/
QuantifiedSelfSD,1395352093000,36,Quantified Self San Diego #14,http://www.meetup.com/QuantifiedSelfSD/events/172436792/
QuantifiedSelfSD,1400893592000,37,Quantified Self Meeting #15,http://www.meetup.com/QuantifiedSelfSD/events/184863922/
Quantified-Self-Seattle,1285860633000,15,Seattle Quantified Meetup #1,http://www.meetup.com/Quantified-Self-Seattle/events/14951024/
Quantified-Self-Seattle,1301466690000,30,Seattle Quantified Self Meetup #2,http://www.meetup.com/Quantified-Self-Seattle/events/17112808/
Quantified-Self-Seattle,1300252033000,11,The first QS conference is coming up in May in SF - anyone going?,http://www.meetup.com/Quantified-Self-Seattle/events/16939800/
Quantified-Self-Seattle,1318040807000,30,Seattle Quantified Self Show & Tell #3,http://www.meetup.com/Quantified-Self-Seattle/events/36589652/
Quantified-Self-Seattle,1328806152000,42,Seattle Quantified Self Show + Tell #4,http://www.meetup.com/Quantified-Self-Seattle/events/51702862/
Quantified-Self-Seattle,1330543815000,47,Seattle Quantified Self Show + Tell #5,http://www.meetup.com/Quantified-Self-Seattle/events/54374382/
Quantified-Self-Seattle,1334778553000,56,Seattle Quantified Self Show and Tell #6,http://www.meetup.com/Quantified-Self-Seattle/events/61134552/
Quantified-Self-Seattle,1337100599000,69,Quantified Self Seattle Show + Tell #7,http://www.meetup.com/Quantified-Self-Seattle/events/64896162/
Quantified-Self-Seattle,1330544080000,19,Quantified Self Conference 2012,http://www.meetup.com/Quantified-Self-Seattle/events/54374922/
Quantified-Self-Seattle,1349210125000,45,Quantified Self Show + Tell #8,http://www.meetup.com/Quantified-Self-Seattle/events/85170932/
Quantified-Self-Seattle,1351568096000,66,Seattle Quantified Self Show + Tell #9,http://www.meetup.com/Quantified-Self-Seattle/events/89138952/
Quantified-Self-Seattle,1359515349000,62,Seattle Quantified Self Show + Tell #10,http://www.meetup.com/Quantified-Self-Seattle/events/102078052/
Quantified-Self-Seattle,1355878768000,9,Quantified Self Europe Conference 2013,http://www.meetup.com/Quantified-Self-Seattle/events/95844152/
Quantified-Self-Seattle,1375923867000,63,Seattle Quantified Self Show + Tell #11,http://www.meetup.com/Quantified-Self-Seattle/events/133650952/
Quantified-Self-Seattle,1381374526000,47,Seattle Quantified Self Show + Tell #12,http://www.meetup.com/Quantified-Self-Seattle/events/144820702/
Quantified-Self-Seattle,1389463393000,42,Quantified Happy Hour,http://www.meetup.com/Quantified-Self-Seattle/events/160004732/
Quantified-Self-Seattle,1394506987000,45,Show and Tell #13 - Data Analysis,http://www.meetup.com/Quantified-Self-Seattle/events/170614832/
Quantified-Self-Seattle,1399317573000,38,Seattle Quantified Self Show + Tell #14,http://www.meetup.com/Quantified-Self-Seattle/events/181317682/
Quantified-Self-Seattle,1401993443000,8,Tech Talk & HH Tonight @Tableau,http://www.meetup.com/Quantified-Self-Seattle/events/187371592/
Quantified-Self-Seattle,1401488906000,32,Seattle Quantified Self Show + Tell #15,http://www.meetup.com/Quantified-Self-Seattle/events/186174322/
Quantified-Self-Seattle,1409626163000,28,UbiComp Quantified Happy Hour,http://www.meetup.com/Quantified-Self-Seattle/events/204584832/
Quantified-Self-Seattle,1418682499000,30,Seattle QS 2014 wrap-up,http://www.meetup.com/Quantified-Self-Seattle/events/219264682/
Quantified-Self-Seattle,1420780798000,37,Seattle Quantified Self Show + Tell #16,http://www.meetup.com/Quantified-Self-Seattle/events/219711331/
Quantified-Self-Seattle,1426639838000,29,Seattle Quantified Self Show + Tell #17,http://www.meetup.com/Quantified-Self-Seattle/events/221224220/
QuantifiedSelfLA,1309153179000,5,First QS@LA meetup!!,http://www.meetup.com/QuantifiedSelfLA/events/23641631/
QuantifiedSelfLA,1313690490000,9,Aug QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/29997851/
QuantifiedSelfLA,1317759081000,4,Oct QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/36142732/
QuantifiedSelfLA,1321379280000,12,Dec QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/41258572/
QuantifiedSelfLA,1326409195000,30,Feb 2012 QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/47881832/
QuantifiedSelfLA,1332257892000,30,Apr 2012 QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/57111532/
QuantifiedSelfLA,1338656360000,30,Jun 2012 QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/67427372/
QuantifiedSelfLA,1349749419000,19,Oct 2012 QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/86144452/
QuantifiedSelfLA,1360778848000,30,Mar 2013 QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/104446712/
QuantifiedSelfLA,1368896125000,64,Jun 2013 QS@LA Meetup,http://www.meetup.com/QuantifiedSelfLA/events/120032972/
QuantifiedSelfLA,1391731672000,46,QSLA Show&Tell Meetup #11,http://www.meetup.com/QuantifiedSelfLA/events/164946342/
QuantifiedSelfLA,1393975155000,5,QSLA Happy Hour #1,http://www.meetup.com/QuantifiedSelfLA/events/169443512/
QuantifiedSelfLA,1395782855000,11,X-Post: QS & Wellness Happy Hour - Santa Monica New Teach,http://www.meetup.com/QuantifiedSelfLA/events/173381402/
QuantifiedSelfLA,1397261739000,36,QSLA Show&Tell Meetup #12,http://www.meetup.com/QuantifiedSelfLA/events/176685822/
QuantifiedSelfLA,1405456561000,31,QS LA Happy Hour #2,http://www.meetup.com/QuantifiedSelfLA/events/195103612/
QuantifiedSelfLA,1406749614000,25,QSLA Show&Tell Meetup #13,http://www.meetup.com/QuantifiedSelfLA/events/198009402/
QuantifiedSelfLA,1420652458000,43,QSLA Show&Tell Meetup #14,http://www.meetup.com/QuantifiedSelfLA/events/219670409/
PDX-Quantified-Self,1308595688000,9,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/22863701/
PDX-Quantified-Self,1308595796000,9,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/26565501/
PDX-Quantified-Self,1308595796000,6,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/31172902/
PDX-Quantified-Self,1308595796000,10,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/34229702/
PDX-Quantified-Self,1308595796000,10,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/34229722/
PDX-Quantified-Self,1319577620000,6,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/38705312/
PDX-Quantified-Self,1326231575000,4,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/47559722/
PDX-Quantified-Self,1327080891000,7,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/48911722/
PDX-Quantified-Self,1331005413000,10,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/55157942/
PDX-Quantified-Self,1330122642000,75,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/53688892/
PDX-Quantified-Self,1339023827000,54,Quantified Self Show and Tell,http://www.meetup.com/PDX-Quantified-Self/events/68066372/
PDX-Quantified-Self,1342818567000,57,Quantified Self Show and Tell,http://www.meetup.com/PDX-Quantified-Self/events/74217232/
PDX-Quantified-Self,1347553349000,25,QS “Work Your Data” Co-op,http://www.meetup.com/PDX-Quantified-Self/events/82233532/
PDX-Quantified-Self,1349972634000,31,Quantified Self Show and Tell,http://www.meetup.com/PDX-Quantified-Self/events/86538882/
PDX-Quantified-Self,1351613289000,18,QS “Work Your Data” Co-op 2!,http://www.meetup.com/PDX-Quantified-Self/events/89182322/
PDX-Quantified-Self,1358797049000,51,Quantified Self at the Nike+ Accelerator Recruiting Tour,http://www.meetup.com/PDX-Quantified-Self/events/100690302/
PDX-Quantified-Self,1359828334000,20,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/102676522/
PDX-Quantified-Self,1359828334000,18,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/103194282/
PDX-Quantified-Self,1359828334000,21,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/109735992/
PDX-Quantified-Self,1365024184000,50,Quantified Self Show-and-Tell Meetup at the Nike+ Accelerator,http://www.meetup.com/PDX-Quantified-Self/events/112525462/
PDX-Quantified-Self,1359828334000,8,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/112157562/
PDX-Quantified-Self,1359828334000,8,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/120913692/
PDX-Quantified-Self,1359828334000,5,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/123216552/
PDX-Quantified-Self,1374522210000,18,PDX QS Technical Meetup,http://www.meetup.com/PDX-Quantified-Self/events/130843642/
PDX-Quantified-Self,1359828334000,15,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/129622182/
PDX-Quantified-Self,1376621369000,7,PDX QS Technical Meetup,http://www.meetup.com/PDX-Quantified-Self/events/135026022/
PDX-Quantified-Self,1359828334000,8,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/136747492/
PDX-Quantified-Self,1377559997000,30,Quantified Self Show & Tell,http://www.meetup.com/PDX-Quantified-Self/events/136825772/
PDX-Quantified-Self,1359828334000,9,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/141295002/
PDX-Quantified-Self,1359828334000,18,QS Co-Laboratory,http://www.meetup.com/PDX-Quantified-Self/events/144800932/
PDX-Quantified-Self,1390582554000,29,Show and Tell,http://www.meetup.com/PDX-Quantified-Self/events/162326922/
PDX-Quantified-Self,1389820330000,15,QS PDX: Project/Tech Time!,http://www.meetup.com/PDX-Quantified-Self/events/160769502/
PDX-Quantified-Self,1389820330000,10,QS PDX: Project/Tech Time!,http://www.meetup.com/PDX-Quantified-Self/events/167501742/
PDX-Quantified-Self,1389820330000,5,QS PDX: Project/Tech Time!,http://www.meetup.com/PDX-Quantified-Self/events/170525692/
PDX-Quantified-Self,1394473354000,19,Show and Tell: Sleep,http://www.meetup.com/PDX-Quantified-Self/events/170504272/
PDX-Quantified-Self,1389820330000,3,QS PDX: Project/Tech Time!,http://www.meetup.com/PDX-Quantified-Self/events/171772322/
PDX-Quantified-Self,1403035012000,26,Show and Tell: Analyzing Your Data,http://www.meetup.com/PDX-Quantified-Self/events/189618092/
PDX-Quantified-Self,1389820330000,11,QS PDX: Project/Tech Time!,http://www.meetup.com/PDX-Quantified-Self/events/202132652/
PDX-Quantified-Self,1409935939000,20,Show&Tell,http://www.meetup.com/PDX-Quantified-Self/events/205399332/
PDX-Quantified-Self,1389820330000,8,QS PDX: Project/Tech Time!,http://www.meetup.com/PDX-Quantified-Self/events/215005982/
PDX-Quantified-Self,1389820330000,6,QS PDX: Project/Tech Time!,http://www.meetup.com/PDX-Quantified-Self/events/219188952/
Southern-Oregon-Quantified-Self,1384710204000,7,QS Show&Tell,http://www.meetup.com/Southern-Oregon-Quantified-Self/events/151360642/
Southern-Oregon-Quantified-Self,1390526149000,6,Discuss your self-quantifying  biohacking projects. Amaze us. Eat stuff.,http://www.meetup.com/Southern-Oregon-Quantified-Self/events/162231192/
Southern-Oregon-Quantified-Self,1398348118000,2,Experiment. On yourself.  Tell other geeks about it. Eat.,http://www.meetup.com/Southern-Oregon-Quantified-Self/events/178995152/
Southern-Oregon-Quantified-Self,1424370985000,4,design rigorous n = 1 studies that will save the world. eat and drink a bit.,http://www.meetup.com/Southern-Oregon-Quantified-Self/events/220629177/
Quantified-Self-Honolulu,1296005054000,5,Quantified Self Meetup at Unconferenz 2011,http://www.meetup.com/Quantified-Self-Honolulu/events/16187266/
Quantified-Self-Honolulu,1307070261000,6,Recap of QS 2011 conference  bring your gadgets and QS stories,http://www.meetup.com/Quantified-Self-Honolulu/events/20786561/
Quantified-Self-Honolulu,1346186205000,5,Let's meet up before the QS 2012 Conference,http://www.meetup.com/Quantified-Self-Honolulu/events/79781572/
Quantified-Self-Honolulu,1348533048000,3,Recap of the QS 2012 Conference,http://www.meetup.com/Quantified-Self-Honolulu/events/83934772/
Quantified-Self-Honolulu,1392705873000,2,Unconferenz 2014,http://www.meetup.com/Quantified-Self-Honolulu/events/166853502/
Berkeley-QS,1329955632000,35,Berkeley QS Show&Tell #1 (The Flowspace),http://www.meetup.com/Berkeley-QS/events/53403572/
Berkeley-QS,1332536183000,35,Accessing Personal Tracking + Historical Data Using Language and Concept Tools,http://www.meetup.com/Berkeley-QS/events/57595372/
Berkeley-QS,1338219640000,41,Berkeley will be hosting a BAY AREA QS MEETUP June 27.....,http://www.meetup.com/Berkeley-QS/events/66645082/
Berkeley-QS,1349732657000,7,Quantified Self for Kids - Special Interest Group,http://www.meetup.com/Berkeley-QS/events/86102252/
Berkeley-QS,1362349349000,16,Berkeley will be hosting a BAY AREA QS MEETUP March 22 .....,http://www.meetup.com/Berkeley-QS/events/107423482/
Berkeley-QS,1384466047000,1,Cross-Posting: All Bay Area "Story Swap" Meeting,http://www.meetup.com/Berkeley-QS/events/150947322/
Berkeley-QS,1412804724000,22,Bay Area QS Meetup in Berkeley - Nov. 11th at SkyDeck,http://www.meetup.com/Berkeley-QS/events/212282072/
Berkeley-QS,1417028469000,3,Bay Area QS Meetup in Mountain View - 12/2 at Intuit,http://www.meetup.com/Berkeley-QS/events/218913703/
Berkeley-QS,1421783614000,8,BayArea Meetup at Autodesk Gallery in SF,http://www.meetup.com/Berkeley-QS/events/219963721/
Quantified-Self-Santa-Barbara,1329175764000,4,Quantified Self Show & Tell,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/52235522/
Quantified-Self-Santa-Barbara,1338997561000,2,Have a conversation - what are your interests?,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/68001042/
Quantified-Self-Santa-Barbara,1340372629000,5,Let's get together (Quantified Self Meetup),http://www.meetup.com/Quantified-Self-Santa-Barbara/events/70264802/
Quantified-Self-Santa-Barbara,1344113186000,4,Let's get together (Quantified Self Meetup),http://www.meetup.com/Quantified-Self-Santa-Barbara/events/76344132/
Quantified-Self-Santa-Barbara,1348457416000,4,Review of highlights from Quantified Self 2012 conference held in Sept.,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/83790892/
Quantified-Self-Santa-Barbara,1359062258000,8,Talk about what's new with you  and with Quantified Self.,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/101225952/
Quantified-Self-Santa-Barbara,1359667653000,10,See the QS presentation at the MIT Central Coast Forum,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/102382902/
Quantified-Self-Santa-Barbara,1361511680000,6,What are you tracking  how  what did you learn?,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/105825242/
Quantified-Self-Santa-Barbara,1364412848000,12,April 2013 QS Santa Barbara Meetup,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/111354302/
Quantified-Self-Santa-Barbara,1368556365000,9,A report from QS Europe!!,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/119364462/
Quantified-Self-Santa-Barbara,1377201795000,6,Exploring the Quantified Self - Co-hosted with Self Echo,http://www.meetup.com/Quantified-Self-Santa-Barbara/events/136148002/
Davis-Sacramento-Quantified-Self,1330525848000,8,Available Technology,http://www.meetup.com/Davis-Sacramento-Quantified-Self/events/54330062/
qsboulderdenver,1331510439000,3,First Meetup,http://www.meetup.com/qsboulderdenver/events/55949002/
qsboulderdenver,1335386426000,5,Meeting/Introduction group,http://www.meetup.com/qsboulderdenver/events/62119312/
qsboulderdenver,1337623639000,2,Meeting #3,http://www.meetup.com/qsboulderdenver/events/65718972/
qsboulderdenver,1358450961000,17,QS Boulder/Denver Jan 2013 Meetup,http://www.meetup.com/qsboulderdenver/events/100096182/
qsboulderdenver,1396570682000,10,First 2014 QS Denver/Boulder Meetup!,http://www.meetup.com/qsboulderdenver/events/175227362/
qsboulderdenver,1401904095000,7,Monthly QS Meetup,http://www.meetup.com/qsboulderdenver/events/187134132/
qsboulderdenver,1404959821000,7,Monthly QS Meetup July 2014,http://www.meetup.com/qsboulderdenver/events/194051302/
San-Francisco-Quantified-Self,1345153030000,60,Quantified Self San Francisco Meetup #1,http://www.meetup.com/San-Francisco-Quantified-Self/events/78064152/
San-Francisco-Quantified-Self,1351894634000,62,Quantified Self San Francisco Meetup #2,http://www.meetup.com/San-Francisco-Quantified-Self/events/89702562/
San-Francisco-Quantified-Self,1357006617000,61,Quantified Self San Francisco Meetup #3,http://www.meetup.com/San-Francisco-Quantified-Self/events/97269152/
San-Francisco-Quantified-Self,1359354137000,58,Quantified Self San Francisco Meetup #4,http://www.meetup.com/San-Francisco-Quantified-Self/events/101736252/
San-Francisco-Quantified-Self,1366740445000,66,Quantified Self San Francisco Meetup #5,http://www.meetup.com/San-Francisco-Quantified-Self/events/115796652/
San-Francisco-Quantified-Self,1374684372000,65,Quantified Self San Francisco Meetup #6,http://www.meetup.com/San-Francisco-Quantified-Self/events/131166112/
San-Francisco-Quantified-Self,1384473247000,18,Cross-Post: Bay Area QS "Story Swap" Meetup,http://www.meetup.com/San-Francisco-Quantified-Self/events/150963942/
San-Francisco-Quantified-Self,1398923657000,65,The Quantified Self - San Francisco May 2014 Meet Up (#7),http://www.meetup.com/San-Francisco-Quantified-Self/events/180439142/
San-Francisco-Quantified-Self,1424910882000,79,QS SF #8: Quantifying Stress & Calming Technologies,http://www.meetup.com/San-Francisco-Quantified-Self/events/220765709/
Reno-Quantified-Self,1408427353000,4,Reno Quantified Self: Show & Tell,http://www.meetup.com/Reno-Quantified-Self/events/201810212/
Reno-Quantified-Self,1411318495000,1,Share Quantified Self Projects,http://www.meetup.com/Reno-Quantified-Self/events/208595262/
Reno-Quantified-Self,1414347419000,2,Share Quantified Self Projects,http://www.meetup.com/Reno-Quantified-Self/events/215732902/
Reno-Quantified-Self,1419187738000,2,Share Quantified Self Projects,http://www.meetup.com/Reno-Quantified-Self/events/219363798/
Reno-Quantified-Self,1420698985000,2,Share Quantified Self Projects,http://www.meetup.com/Reno-Quantified-Self/events/219687866/
Reno-Quantified-Self,1420699036000,1,Share Quantified Self Projects,http://www.meetup.com/Reno-Quantified-Self/events/219687877/
Reno-Quantified-Self,1420699070000,1,Share Quantified Self Projects,http://www.meetup.com/Reno-Quantified-Self/events/219687882/
Reno-Quantified-Self,1420699118000,2,Share Quantified Self Projects,http://www.meetup.com/Reno-Quantified-Self/events/219687890/
Phoenix-Scottsdale-Quantified-Self,1349572539000,15,Our first QS meeting!  Bring you ideas  visuals  and notebooks!,http://www.meetup.com/Phoenix-Scottsdale-Quantified-Self/events/85844932/
